ID;xstart;ystart;xend;yend
5345;551870.6665;5269957.52;551775.5127;5270320.801
5346;551915.2222;5270217.285;551880.0659;5270439.941
5347;552026.123;5269848.633;552009.3384;5270120.117
5348;552224.5483;5269708.008;552122.0093;5270403.32
5349;551914.917;5269472.168;551766.6016;5269896.484
5350;552668.335;5271236.328;552680.2368;5271431.641
5351;552218.4448;5270969.727;552341.1865;5271364.746
5352;552041.1377;5271183.106;552065.1245;5271698.731
5353;551907.0435;5270855.469;551762.7563;5271208.008
5354;551581.7261;5271512.207;551580.3833;5271723.633
5355;553285.5835;5271910.156;553360.4736;5272112.305
5356;553056.6406;5271524.902;553203.5522;5271959.473
5357;552721.1914;5271698.731;552833.252;5272021.484
5358;553579.2847;5271723.145;553762.6343;5272166.016
5359;553391.6626;5271069.824;553726.5625;5271539.551
5360;553012.8174;5270758.789;553156.189;5271370.117
5361;552629.2114;5270649.902;552821.5942;5270974.609
5362;552388.1226;5270180.664;552360.8398;5270461.914
5364;553665.8936;5270515.625;554130.7373;5271520.02
5365;552392.5781;5268571.777;552232.8491;5268915.039
5367;552917.4194;5269477.539;552893.7988;5269837.402
5368;553478.5767;5269717.773;553729.6753;5270115.234
5369;553954.5288;5270569.824;554265.686;5271244.629
5370;554818.1152;5270811.523;555075.1953;5271244.141
5371;555350.769;5271391.113;555491.0889;5271637.695
5372;556019.8975;5271871.094;556061.8896;5272016.113
5373;555950.1953;5271332.52;556187.2559;5271713.867
5374;556336.4868;5271503.906;556427.4902;5271605.957
5375;555745.7275;5271215.332;555793.335;5271385.254
5376;556248.9014;5270519.531;556449.2188;5270893.066
5377;555529.9072;5270182.617;555648.3765;5270417.969
5380;553985.5347;5270154.297;554284.8511;5270549.805
5381;554156.3721;5269964.356;554503.2349;5270438.965
5382;554009.5215;5269757.813;554111.2671;5270081.543
5383;554142.5781;5269445.313;554187.0117;5269793.457
5384;553777.4048;5268585.938;553730.4077;5269208.496
5385;554143.0054;5268859.863;554213.1958;5269198.731
5386;554697.4487;5268459.473;554819.1528;5268981.934
5387;554289.978;5268469.727;554371.2769;5268737.793
5388;554448.7305;5268710.449;554502.9907;5268942.383
5389;555017.6392;5268715.332;555198.9136;5269267.09
5390;553939.3311;5267799.805;553904.6021;5268022.949
5391;554260.6812;5267606.934;554376.4648;5267866.699
5392;555035.6445;5267180.664;555213.2568;5267720.215
5393;554783.7524;5267762.207;554834.4116;5268141.113
5394;556155.8228;5269273.926;556249.0845;5269677.246
5395;555440.0635;5269485.84;555622.5586;5269860.84
5396;554506.8359;5269463.867;554892.395;5269969.727
5397;554876.2817;5269924.805;555189.1479;5270406.25
5398;554482.2388;5269803.711;554732.7881;5270398.926
5400;554811.5234;5267521.973;554855.896;5267692.871
5401;554998.4741;5269846.68;555160.5835;5270153.809
5402;555201.355;5270231.934;555281.25;5270416.504
5403;555696.4111;5269232.422;556373.9624;5270457.52
5404;556692.9932;5270689.453;557197.3877;5271360.352
5405;560461.853;5272867.676;560613.4644;5273026.367
5406;561030.2734;5276194.336;561284.6069;5276432.617
5407;560950.3174;5276730.469;561069.9463;5276895.508
5408;562265.1367;5277150.391;562996.521;5277872.07
5409;564113.5254;5278809.082;564342.2852;5279202.637
5410;563875.9155;5279063.965;564182.1899;5279341.309
5411;564607.2998;5279147.461;564808.5938;5279356.934
5412;564394.7754;5279450.195;564725.5249;5280026.856
5413;564548.8892;5279455.078;564927.9175;5279865.234
5414;561708.9233;5275100.098;562176.2695;5275530.762
5415;561867.6758;5275415.527;562091.6748;5275695.313
5416;562335.3271;5275845.703;562656.0059;5276144.043
5417;568139.5874;5275182.617;568547.1802;5274952.148
5418;568879.8828;5274739.746;569104.7974;5274626.465
5419;566289.3677;5278762.695;566506.4697;5278851.563
5420;566485.9619;5278447.754;566691.6504;5278453.125
5424;563397.7051;5277563.965;563550.1709;5277666.016
5425;562804.1382;5277145.508;563075.3174;5277512.207
5431;561070.1904;5276745.117;561569.458;5277390.625
5436;545173.584;5275986.816;544904.0527;5276540.527
5437;544746.2158;5276587.891;544385.8032;5276826.66
5438;544953.7354;5276867.188;544820.0684;5277227.539
5439;536944.0308;5283564.453;537135.376;5284229.492
5440;488402.8625;5270550.781;488018.5242;5270822.754
5441;488596.6187;5270763.184;488460.1135;5270919.434
5442;488337.0972;5271041.992;488020.7825;5271101.074
5443;487800.6287;5271044.434;487630.3406;5271141.113
5444;539081.604;5289958.984;539333.8623;5290531.25
5445;532215.6372;5280171.387;532098.6938;5281441.406
5446;556710.8154;5273949.219;556838.1348;5274097.656
5455;525454.2847;5264058.106;524724.1821;5264186.523
5456;503686.1267;5268312.988;503470.9473;5268321.777
5457;489747.0398;5270244.629;489095.6421;5270371.582
5458;495360.8704;5271323.242;494326.5991;5270980.957
5459;552993.4692;5269550.781;553011.5356;5269939.941
5462;547301.3916;5269471.68;546969.8486;5269910.156
6000;499109.5276;5259418.457;499090.9729;5259230.469
6001;498915.1917;5259437.012;499000.5188;5259205.566
6002;499593.6584;5261325.195;499410.6445;5261101.074
6003;500055.9082;5261325.195;499859.8328;5261122.559
6004;498818.2678;5261540.039;498562.8662;5261333.496
6005;500196.6248;5261536.621;500062.3169;5261407.227
6006;501510.498;5262870.117;501399.7803;5262810.547
6007;501645.6604;5263043.457;501227.6001;5262770.996
6008;497028.9612;5272152.344;496402.4048;5271929.688
6009;499084.7473;5273284.18;497960.8154;5273226.074
6010;498976.5625;5273366.211;498000.2747;5273345.703
6011;500493.6523;5273498.535;500104.95;5273505.859
6012;500612.3352;5273561.035;499456.1768;5273521.973
6013;497839.1113;5273620.117;497552.5818;5273577.148
6014;500418.9453;5273703.125;499686.1267;5273670.898
6015;503391.3879;5273687.988;502968.0786;5273577.637
6016;501331.4819;5273729.004;501039.0015;5273705.078
6017;502511.5662;5274083.008;501794.1895;5273976.563
6018;502578.1555;5274240.723;502221.9543;5274205.078
6019;506324.0356;5264681.152;505937.1643;5264646.484
6020;504481.7505;5266154.785;504193.3289;5266130.859
6021;504481.3538;5267026.856;504235.7483;5267045.898
6022;504672.9736;5272956.543;503417.2363;5272859.863
6023;505921.4172;5273553.711;505696.6858;5273532.715
6024;506704.8645;5273578.125;506456.7871;5273553.711
6025;511463.8367;5273943.848;511191.7725;5273990.723
6026;505803.5889;5274532.227;505217.041;5274463.379
6027;522465.6982;5258373.535;521852.2949;5257927.734
6028;519496.582;5260084.961;518789.1235;5259624.023
6029;504154.4189;5273222.656;503453.6438;5273165.527
6030;517992.1875;5255343.262;517880.127;5254895.508
6031;521511.5356;5264420.898;515920.4712;5263145.996
6032;520899.4751;5264548.828;517119.2627;5263837.402
6033;526301.2085;5280082.031;524492.4927;5281795.41
6034;524967.1021;5281004.883;524673.4009;5281330.566
6035;527357.7881;5281441.895;527148.7427;5281756.836
6036;527677.9175;5280891.602;527090.5762;5281624.512
6037;528070.8618;5280956.543;527364.3799;5282031.738
6038;533621.8262;5278561.035;533277.1606;5279465.82
6039;538373.3521;5285918.457;538558.5327;5286529.785
6040;538071.7163;5285519.043;538219.9097;5285895.02
6041;539499.939;5285550.293;539605.7739;5285831.055
6042;539629.9438;5285926.758;539897.8882;5286680.664
6043;539940.4907;5286021.484;540152.1606;5286754.395
6044;540731.8726;5286967.285;540968.9331;5287572.754
6045;539983.6426;5287504.395;540735.1074;5289525.879
6046;542186.8286;5290108.398;542481.2012;5290687.5
6047;541894.7144;5290139.648;542125.4272;5290626.465
6048;540226.8066;5289744.629;540928.0396;5291224.121
6049;539466.9189;5289518.555;539742.0654;5290309.57
6050;539912.7197;5289694.824;540103.2104;5290238.281
6051;539894.2261;5290044.434;540115.7837;5290563.965
6052;539091.1255;5287736.328;539365.2344;5288659.668
6053;537886.4136;5287936.035;538158.9355;5288928.223
6054;539549.6826;5287665.039;539867.1875;5288634.277
6055;541110.7788;5288141.602;541329.0405;5288727.051
6056;540806.4575;5288316.895;541104.126;5289166.504
6057;541564.8804;5289384.766;541623.0469;5289649.414
6058;538248.1079;5293958.496;538344.0552;5294286.133
6059;538181.9458;5294272.949;538353.9429;5294844.727
6060;538129.0283;5293333.496;538195.1904;5293693.848
6061;537937.2559;5293300.293;538023.2544;5293763.672
6062;537662.7197;5292539.551;537709.0454;5293187.988
6063;537179.6265;5292278.32;537282.1655;5293505.371
6064;536463.0127;5292485.352;536412.7197;5293482.91
6065;538689.7583;5292038.086;538991.394;5292742.188
6066;540178.6499;5290838.867;540386.5967;5291398.926
6067;542599.1821;5292849.121;542870.4224;5293305.664
6068;563765.7471;5276469.727;564824.0967;5277078.125
6069;563579.4678;5275873.047;564455.8105;5276393.555
6070;563734.0088;5276116.699;564430.3589;5276508.301
6071;564244.1406;5276484.863;564671.6919;5276793.945
6072;563365.2954;5275659.18;563635.1929;5275832.52
6073;566038.208;5277599.609;566550.1709;5277841.309
6074;538478.6987;5289725.586;538696.9604;5290331.055
6075;520023.9258;5264633.301;519007.9346;5264500.977
6076;521053.833;5264695.801;520510.9253;5264645.02
6077;520680.7861;5264830.566;520426.7578;5264819.824
6078;528566.4062;5263220.703;527029.1748;5263590.82
6079;529431.6406;5263003.418;528653.7476;5263090.82
6080;505599.1821;5273884.766;505104.95;5273805.176
